"_id","emotion","id","negative_prob","positive_prob"
"6039c312c249000095007c97","-1","Amwqg2Sk2","0.977628","0.0223725"
"6039c312c249000095007c98","-1","AAMAnCdKg","0.897222","0.102778"
"6039c312c249000095007c99","-1","CgIYZ0jC7","0.756703","0.243297"
"6039c312c249000095007c9a","-1","AAOxAirp5","0.975906","0.0240939"
"6039c312c249000095007c9b","-1","EwTGYuqhV","0.997638","0.00236151"
"6039c312c249000095007c9c","-1","Gmjd2CRM6","0.989173","0.0108269"
"6039c312c249000095007c9d","1","CoeglgTHB","0.00303452","0.996966"
"6039c312c249000095007c9e","1","ChKnS3M55","0.126657","0.873343"
"6039c312c249000095007c9f","-1","CvLIcATXC","0.938807","0.0611933"
"6039c312c249000095007ca0","1","Ds2N21c5p","0.303184","0.696816"
"6039c312c249000095007ca1","-1","BF6gyDLcU","0.895517","0.104483"
"6039c312c249000095007ca2","-1","yn63hEEcl","0.999998","1.79234e-06"
"6039c312c249000095007ca3","-1","zqVmtEDAW","0.991078","0.00892235"
"6039c312c249000095007ca4","1","zA839eStb","0.19834","0.80166"
"6039c312c249000095007ca5","1","HlkGQfm6n","0.0285996","0.9714"
"6039c312c249000095007ca6","1","CjF1Yn4Eb","0.127818","0.872182"
"6039c312c249000095007ca7","1","CgVbBwkdQ","0.161063","0.838937"
"6039c312c249000095007ca8","-1","Jkxd3pktb","0.994392","0.00560845"
"6039c312c249000095007ca9","-1","B6NK7Fvx8","0.998788","0.00121153"
"6039c312c249000095007caa","1","A2Qf0dmIT","0.0402999","0.9597"
"6039c312c249000095007cab","1","CkJ8XbSdP","0.315707","0.684293"
"6039c312c249000095007cac","1","EAvsYtWVp","0.355032","0.644968"
"6039c312c249000095007cad","-1","D1hSUE1Uz","0.941592","0.0584084"
"6039c312c249000095007cae","-1","yx61bzygC","0.999964","3.62063e-05"
"6039c312c249000095007caf","-1","AmWx4kFzL","0.849552","0.150448"
"6039c312c249000095007cb0","-1","A7hTnpuUN","0.918602","0.0813976"
"6039c312c249000095007cb1","-1","Bjv0zfEbe","0.984174","0.0158265"
"6039c312c249000095007cb2","1","CgLDK8xEc","0.0646064","0.935394"
"6039c312c249000095007cb3","-1","zljv0h89O","0.999581","0.000418873"
"6039c312c249000095007cb4","1","BBQhka1U7","0.0835069","0.916493"
"6039c312c249000095007cb5","-1","BtxdRETVW","0.712378","0.287622"
"6039c312c249000095007cb6","1","Ie4da7O31","0.143425","0.856575"
"6039c312c249000095007cb7","1","ztr8XeBo5","0.161759","0.838241"
"6039c312c249000095007cb8","0","zl13Jmy2o","0.526161","0.473839"
"6039c312c249000095007cb9","-1","z4B5Uk1DQ","0.929636","0.0703638"
"6039c312c249000095007cba","1","A3K8VEUAH","0.0726192","0.927381"
"6039c312c249000095007cbb","1","CdYemqa50","0.13994","0.86006"
"6039c312c249000095007cbc","-1","z0gFanjuJ","0.784083","0.215917"
"6039c312c249000095007cbd","1","CbqhFcJNC","0.103325","0.896675"
"6039c312c249000095007cbe","1","Cn8CVzP72","0.293401","0.706599"
"6039c312c249000095007cbf","-1","BrwGpbK9p","0.997426","0.00257392"
"6039c312c249000095007cc0","-1","yBmqCE3VO","0.85071","0.14929"
"6039c312c249000095007cc1","-1","zwkKrwLGo","0.991854","0.00814597"
"6039c312c249000095007cc2","1","CyO9nnbf9","0.402962","0.597038"
"6039c312c249000095007cc3","1","C8gpXA9pd","0.154641","0.845359"
"6039c312c249000095007cc4","1","Gsv49gl29","0.205929","0.794071"
"6039c312c249000095007cc5","-1","FtsZ7idMw","0.983511","0.0164893"
"6039c312c249000095007cc6","0","Gmw1j1Pfk","0.456811","0.54319"
"6039c312c249000095007cc7","1","J7dpotVHF","0.0325727","0.967427"
"6039c312c249000095007cc8","1","C903LnoXo","0.0944687","0.905531"
"6039c312c249000095007cc9","1","CdZw4eqqt","0.0866754","0.913325"
"6039c312c249000095007cca","-1","G4MnphqkQ","0.998037","0.00196261"
"6039c312c249000095007ccb","1","Ce2hTgghR","0.133031","0.866969"
"6039c312c249000095007ccc","-1","CoeuMiBK2","0.88828","0.11172"
"6039c312c249000095007ccd","1","z8Mf6oD8k","0.0613103","0.93869"
"6039c312c249000095007cce","-1","CmyBJtrvA","0.556075","0.443925"
"6039c312c249000095007ccf","-1","EDC1Q7ycV","0.989889","0.0101111"
"6039c312c249000095007cd0","1","CdY7SviEZ","0.142707","0.857293"
"6039c312c249000095007cd1","1","z7CXI19GN","0.221218","0.778782"
"6039c312c249000095007cd2","1","zCyU4fFAW","0.100858","0.899142"
"6039c312c249000095007cd3","-1","zAkYUp09Z","0.863163","0.136837"
"6039c312c249000095007cd4","-1","EAXBBov9g","0.986227","0.0137732"
"6039c312c249000095007cd5","1","CavUb71Ha","0.250368","0.749632"
"6039c312c249000095007cd6","1","zDRsXCFbT","0.0191192","0.980881"
"6039c312c249000095007cd7","-1","Ipoyw1TRS","0.931195","0.0688047"
"6039c312c249000095007cd8","-1","Bt2Fc6kW8","0.996977","0.00302288"
"6039c312c249000095007cd9","1","BmvfUugL2","0.00927417","0.990726"
"6039c312c249000095007cda","1","ABitN29qC","0.0248593","0.975141"
"6039c312c249000095007cdb","1","CnRT0tdFi","0.0752658","0.924734"
"6039c312c249000095007cdc","-1","zn6tdrVJS","0.999592","0.000408178"
"6039c312c249000095007cdd","1","E9gfxBgpB","0.0317062","0.968294"
"6039c312c249000095007cde","1","CdYsjiBH9","0.17019","0.82981"
"6039c312c249000095007cdf","-1","C7BBuryUi","0.998376","0.00162452"
"6039c312c249000095007ce0","1","HBWlZ3Ncx","0.015571","0.984429"
"6039c312c249000095007ce1","1","Arld7zHqM","0.0608596","0.93914"
"6039c312c249000095007ce2","0","C2uzg7u1v","0.487302","0.512698"
"6039c312c249000095007ce3","1","Cgzxwrd3K","0.0523443","0.947656"
"6039c312c249000095007ce4","-1","F2c2XrySz","0.997821","0.0021793"
"6039c312c249000095007ce5","-1","zFQDi2kP0","0.914056","0.0859438"
"6039c312c249000095007ce6","-1","zmwlBEfGr","0.994928","0.00507226"
"6039c312c249000095007ce7","-1","A5Fy0acqK","0.9988","0.0012003"
"6039c312c249000095007ce8","1","BekanoJ1F","1.77297e-05","0.999982"
"6039c312c249000095007ce9","1","I5Egyb3Ah","0.000142446","0.999858"
"6039c312c249000095007cea","-1","EdzaUjwhC","0.686001","0.313999"
"6039c312c249000095007ceb","1","BbJ1dylG5","0.425658","0.574342"
"6039c312c249000095007cec","-1","Botj53iXw","0.990249","0.00975107"
"6039c312c249000095007ced","1","IFgVq3nll","0.430517","0.569483"
"6039c312c249000095007cee","-1","G9UT4kois","0.996669","0.0033305"
"6039c312c249000095007cef","-1","Ivw9zqfkm","0.698228","0.301772"
"6039c312c249000095007cf0","-1","z0q9psGxc","0.91638","0.0836198"
"6039c312c249000095007cf1","-1","DyDWcpvnp","0.994594","0.00540632"
"6039c312c249000095007cf2","-1","CiomT4d6y","0.837664","0.162336"
"6039c312c249000095007cf3","-1","C2JZ1t098","0.996174","0.00382618"
"6039c312c249000095007cf4","1","E4gujD4Qg","0.0872672","0.912733"
"6039c312c249000095007cf5","1","CvVB31yf0","0.169902","0.830098"
"6039c312c249000095007cf6","-1","IzEUrbjtF","0.999869","0.00013088"
"6039c312c249000095007cf7","-1","E2BNo5vjW","0.988087","0.0119126"
"6039c312c249000095007cf8","0","zAd0WrizZ","0.478657","0.521343"
"6039c312c249000095007cf9","-1","CugFZzERM","0.7013","0.2987"
"6039c312c249000095007cfa","1","Auim7pcZz","0.104985","0.895015"
"6039c312c249000095007cfb","-1","CnkqZtLnu","0.973973","0.026027"
"6039c312c249000095007cfc","1","CnIs1c4kV","0.259779","0.740221"
"6039c312c249000095007cfd","1","Eo5EUCTlk","0.0609172","0.939083"
"6039c312c249000095007cfe","1","zBZIhBzkL","0.0206552","0.979345"
"6039c312c249000095007cff","-1","HksFo6b13","0.986466","0.0135339"
"6039c312c249000095007d00","-1","AAZuezVZY","0.73891","0.26109"
"6039c312c249000095007d01","-1","BElwGlGZj","0.898619","0.101381"
"6039c312c249000095007d02","-1","zwRPuxP7v","0.998786","0.00121374"
"6039c312c249000095007d03","-1","zD1f5sxC2","0.997017","0.00298332"
"6039c312c249000095007d04","0","CnSJbeUca","0.532653","0.467347"
"6039c312c249000095007d05","-1","ED6jhhztx","0.999789","0.000210736"
"6039c312c249000095007d06","-1","DEkRerOOr","0.857822","0.142178"
"6039c312c249000095007d07","-1","CvTQo3Zk2","0.998872","0.00112754"
"6039c312c249000095007d08","-1","DvCmH8pGb","0.790911","0.209089"
"6039c312c249000095007d09","-1","BsCuambpL","0.595588","0.404412"
"6039c312c249000095007d0a","1","FeARzfrm9","0.0355754","0.964425"
"6039c312c249000095007d0b","1","C8omr5ogB","0.119144","0.880856"
"6039c312c249000095007d0c","1","z8GnLeNA1","0.0987704","0.90123"
"6039c312c249000095007d0d","-1","zmWTkvw0p","0.887864","0.112136"
"6039c312c249000095007d0e","-1","CovM0yPHU","0.986789","0.0132108"
"6039c312c249000095007d0f","1","CehE31vjI","0.170699","0.829301"
"6039c312c249000095007d10","1","I51YlBoFi","9.59938e-05","0.999904"
"6039c312c249000095007d11","-1","CvJ35yqGC","0.996314","0.00368584"
"6039c312c249000095007d12","-1","zvJKpd1QP","0.994985","0.00501542"
"6039c312c249000095007d13","-1","zEBUZhNyf","0.87556","0.12444"
"6039c312c249000095007d14","-1","Gds9VDzQ7","0.913806","0.0861935"
"6039c312c249000095007d15","1","DyGx7oaxu","0.0983512","0.901649"
"6039c312c249000095007d16","-1","AA4j6noMa","0.864882","0.135118"
"6039c312c249000095007d17","-1","BsMF5gy5G","0.964884","0.0351161"
"6039c312c249000095007d18","-1","BsJgSyZ0k","0.69551","0.30449"
"6039c312c249000095007d19","-1","CufVN36jo","0.701715","0.298285"
"6039c312c249000095007d1a","1","Cecsy04rg","0.341187","0.658813"
"6039c312c249000095007d1b","1","zt0V04caS","0.176775","0.823225"
"6039c312c249000095007d1c","0","Chu7JtKQM","0.483503","0.516497"
"6039c312c249000095007d1d","-1","CvOJ0nHxy","0.600346","0.399654"
"6039c312c249000095007d1e","-1","EkwxLoszx","0.99887","0.00112987"
"6039c312c249000095007d1f","1","CgAzrhd4J","0.280633","0.719367"
"6039c312c249000095007d20","1","Ce1Di13jM","0.0058542","0.994146"
"6039c312c249000095007d21","-1","znmeK7dTG","0.981217","0.0187828"
"6039c312c249000095007d22","1","Cii1I9Mu2","0.228173","0.771827"
"6039c312c249000095007d23","-1","D7uaDwXVJ","0.999254","0.000746046"
"6039c312c249000095007d24","1","A004EifDW","0.0132298","0.98677"
"6039c312c249000095007d25","-1","z5ajLf2vx","0.999805","0.000195247"
"6039c312c249000095007d26","1","CpKdcuaDo","0.201566","0.798434"
"6039c312c249000095007d27","-1","Gn6n7rZSl","0.956929","0.043071"
"6039c312c249000095007d28","1","BFvjR74p6","0.21744","0.78256"
"6039c312c249000095007d29","-1","GsXN0uBKU","0.639301","0.360699"
"6039c312c249000095007d2a","1","CdYeYwzrX","0.135197","0.864803"
"6039c312c249000095007d2b","-1","yvToxFyDE","0.694606","0.305394"
"6039c312c249000095007d2c","1","ypI1V95Hl","0.00366359","0.996336"
"6039c312c249000095007d2d","-1","B4KJw9akz","0.997631","0.00236918"
"6039c312c249000095007d2e","-1","Cn6NEmhdu","0.762969","0.237031"
"6039c312c249000095007d2f","1","CnjKLqgFK","0.183661","0.816339"
"6039c312c249000095007d30","-1","zAE6HpkYX","0.987599","0.0124008"
"6039c312c249000095007d31","1","zneT47oIi","0.00328919","0.996711"
"6039c312c249000095007d32","1","J3Tdigidc","0.00019511","0.999805"
"6039c312c249000095007d33","-1","zmDK4dfzp","0.999326","0.00067395"
"6039c312c249000095007d34","-1","Chus6qRCX","0.740773","0.259227"
"6039c312c249000095007d35","-1","DcspimcSv","0.834842","0.165158"
"6039c312c249000095007d36","-1","BtesYeZTk","0.988506","0.0114941"
"6039c312c249000095007d37","-1","CFXaxcEKa","0.999995","5.38941e-06"
"6039c312c249000095007d38","-1","ywg3uBATe","0.77352","0.226481"
"6039c312c249000095007d39","-1","Cfwth5KUA","0.782473","0.217527"
"6039c312c249000095007d3a","1","CowuQg221","0.0798066","0.920193"
"6039c312c249000095007d3b","-1","BmDPyCKCb","0.997622","0.00237843"
"6039c312c249000095007d3c","-1","CvFVKDx6u","0.999694","0.000306211"
"6039c312c249000095007d3d","-1","CvYKvoWKS","0.999986","1.43111e-05"
"6039c312c249000095007d3e","1","zfvdMhU64","0.339034","0.660966"
"6039c312c249000095007d3f","1","yBn4yAuv7","0.110531","0.889469"
"6039c312c249000095007d40","-1","zt35CvJw3","0.926032","0.073968"
"6039c312c249000095007d41","0","CavOLrvem","0.520831","0.479169"
"6039c312c249000095007d42","-1","B4L830Lnx","0.995959","0.00404136"
"6039c312c249000095007d43","-1","CcCH54COd","0.835796","0.164204"
"6039c312c249000095007d44","-1","zEy9yo80h","0.999324","0.000675524"
"6039c312c249000095007d45","0","DrhvFuR7p","0.455764","0.544236"
"6039c312c249000095007d46","-1","C9a52vqPX","0.985021","0.0149794"
"6039c312c249000095007d47","-1","Fzh2rl1jC","0.998241","0.00175901"
"6039c312c249000095007d48","1","DzUAyz9Sb","0.0850218","0.914978"
"6039c312c249000095007d49","-1","EwUeie8b2","0.916938","0.0830622"
"6039c312c249000095007d4a","1","Ewo5x9Nnn","0.0826182","0.917382"
"6039c312c249000095007d4b","-1","zng8Jqsph","0.879966","0.120034"
"6039c312c249000095007d4c","1","Ad5TNuhuo","0.0725594","0.927441"
"6039c312c249000095007d4d","1","BbHhSsSRq","0.013175","0.986825"
"6039c312c249000095007d4e","1","IbiRvfqwd","0.0608706","0.939129"
"6039c312c249000095007d4f","-1","A2gxY5rgJ","0.997366","0.00263422"
"6039c312c249000095007d50","0","BheFq0XZX","0.486822","0.513178"
"6039c312c249000095007d51","-1","zp1pFwhuz","0.997809","0.00219135"
"6039c312c249000095007d52","-1","zdvxJBdIx","0.999471","0.000529272"
"6039c312c249000095007d53","1","C7OqGpnuI","0.00153586","0.998464"
"6039c312c249000095007d54","0","CnaxSvCnX","0.477769","0.522231"
"6039c312c249000095007d55","-1","CgDp8zZXB","0.738208","0.261792"
"6039c312c249000095007d56","-1","EwPFYenYt","0.798729","0.201271"
"6039c312c249000095007d57","-1","yu8LY8mF4","0.989135","0.0108654"
"6039c312c249000095007d58","-1","CiPw3B7eE","0.601506","0.398494"
"6039c312c249000095007d59","-1","A3VdZuw44","0.940161","0.0598388"
"6039c312c249000095007d5a","-1","Hopc9FzkE","0.745313","0.254687"
"6039c312c249000095007d5b","0","zmQgkqV7G","0.528544","0.471456"
"6039c312c249000095007d5c","1","CvJXGwB8N","0.0633942","0.936606"
"6039c312c249000095007d5d","1","Cf2JWcmSv","0.120356","0.879644"
"6039c312c249000095007d5e","-1","zsrFXyKwZ","0.586402","0.413598"
"6039c312c249000095007d5f","1","CugffxTuM","0.180705","0.819295"
"6039c312c249000095007d60","-1","Cct6HDUat","0.640469","0.359531"
"6039c312c249000095007d61","-1","A1CqGlwYq","0.999493","0.000506813"
"6039c312c249000095007d62","1","DFDEsnOw6","0.358965","0.641035"
"6039c312c249000095007d63","1","yCpXvFbJP","0.215903","0.784097"
"6039c312c249000095007d64","-1","BsyRMxCy2","0.93651","0.0634903"
"6039c312c249000095007d65","-1","E2AKcDcFs","0.999618","0.000382313"
"6039c312c249000095007d66","1","IuUpkhvaj","0.0175214","0.982479"
"6039c312c249000095007d67","1","BsKmL0cW5","0.373237","0.626763"
"6039c312c249000095007d68","-1","ym8gr9Qfl","0.997194","0.00280555"
"6039c312c249000095007d69","1","zt35yF9SW","0.168845","0.831155"
"6039c312c249000095007d6a","-1","EFq904qZ6","0.965691","0.0343094"
"6039c312c249000095007d6b","1","CaeXgw5aq","0.409551","0.590449"
"6039c312c249000095007d6c","1","CmvBsceDy","0.167368","0.832632"
"6039c312c249000095007d6d","-1","BlzLvl9XG","0.999465","0.000535023"
"6039c312c249000095007d6e","1","A00gFxUw0","0.0808729","0.919127"
"6039c312c249000095007d6f","1","Cas17qPjt","0.143952","0.856048"
"6039c312c249000095007d70","1","Cl08HA6Hd","0.0274761","0.972524"
"6039c312c249000095007d71","1","Ci4frxiRh","0.0615991","0.938401"
"6039c312c249000095007d72","-1","FcMyLqUxc","0.999421","0.000578984"
"6039c312c249000095007d73","1","zneJJtTPH","0.000256969","0.999743"
"6039c312c249000095007d74","-1","BmtZ4dQ2j","0.93759","0.0624099"
"6039c312c249000095007d75","1","zxfULgzmD","0.130457","0.869543"
"6039c312c249000095007d76","-1","CadldfUZs","0.854524","0.145475"
"6039c312c249000095007d77","1","AiIWWiNLe","0.292121","0.707879"
"6039c312c249000095007d78","-1","z6eAKvX41","0.849446","0.150554"
"6039c312c249000095007d79","-1","zvz3PyTQI","0.905033","0.0949674"
"6039c312c249000095007d7a","1","yAULtjWdL","0.171314","0.828686"
"6039c312c249000095007d7b","-1","Ct5qI0HI6","0.999677","0.0003231"
"6039c312c249000095007d7c","1","DAG9v5jk1","0.313419","0.686581"
"6039c312c249000095007d7d","-1","zeg2TbdTM","0.999034","0.000965773"
"6039c312c249000095007d7e","-1","BgQDq0WFs","0.936048","0.0639516"
"6039c312c249000095007d7f","1","CcrZVpVEf","0.325474","0.674526"
"6039c312c249000095007d80","-1","GlXnp3bGI","0.980094","0.0199061"
"6039c312c249000095007d81","1","CvNWjB4cZ","0.000125218","0.999875"
"6039c312c249000095007d82","-1","znmio8hyy","0.85409","0.14591"
"6039c312c249000095007d83","-1","yBnuCltUi","0.985963","0.0140374"
"6039c312c249000095007d84","-1","zxGSAgxMo","0.553332","0.446668"
"6039c312c249000095007d85","-1","A5CtGx3nA","0.984302","0.0156978"
"6039c312c249000095007d86","-1","HknLsdaea","0.894041","0.105959"
"6039c312c249000095007d87","0","zeVtxug3v","0.497516","0.502484"
"6039c312c249000095007d88","1","Cl2hvr4Hl","0.026449","0.973551"
"6039c312c249000095007d89","-1","zAFXhlc1a","0.917056","0.0829443"
"6039c312c249000095007d8a","1","z38KShZSX","0.0081817","0.991818"
"6039c312c249000095007d8b","-1","JbjhqrT03","0.991797","0.00820271"
"6039c312c249000095007d8c","1","CaHqy78RN","0.294163","0.705837"
"6039c312c249000095007d8d","-1","yCpPO7nNI","0.998426","0.00157362"
"6039c312c249000095007d8e","1","z6OwD7ySR","0.0466275","0.953372"
"6039c312c249000095007d8f","1","BAG6T7kGS","0.0266589","0.973341"
"6039c312c249000095007d90","-1","A5zla2xha","0.999379","0.000620716"
"6039c312c249000095007d91","-1","A2SR9bpg1","0.892286","0.107714"
"6039c312c249000095007d92","-1","CcBX4natp","0.796818","0.203182"
"6039c312c249000095007d93","-1","Cl2o5vfKv","0.845923","0.154077"
"6039c312c249000095007d94","-1","EzLWWzCHk","0.99477","0.00523049"
"6039c312c249000095007d95","-1","zqQPW6LJT","0.999511","0.000488782"
"6039c312c249000095007d96","-1","B78aAb7Mt","0.988087","0.0119135"
"6039c312c249000095007d97","-1","BFejwDGpY","0.987248","0.0127525"
"6039c312c249000095007d98","-1","D0B7yBXLS","0.918741","0.0812585"
"6039c312c249000095007d99","-1","zssQeahK6","0.995398","0.0046021"
"6039c312c249000095007d9a","1","Cl2chinij","0.029707","0.970293"
"6039c312c249000095007d9b","1","G4IEqxK9T","0.0155452","0.984455"
"6039c312c249000095007d9c","-1","FaGAutKu8","0.790846","0.209154"
"6039c312c249000095007d9d","-1","BrbiV0qnV","0.999998","1.87607e-06"
"6039c312c249000095007d9e","-1","CvHAQ8mrF","0.981121","0.0188786"
"6039c312c249000095007d9f","-1","zt2VH1tYE","0.629597","0.370403"
"6039c312c249000095007da0","-1","EAGajCDkA","0.968893","0.031107"
"6039c312c249000095007da1","1","CvLl8mKrX","9.97222e-05","0.9999"
"6039c312c249000095007da2","-1","FdauD89pe","0.834091","0.165909"
"6039c312c249000095007da3","1","GmKcgeFK8","0.0926378","0.907362"
"6039c312c249000095007da4","1","ClhfvAQef","0.0399255","0.960074"
"6039c312c249000095007da5","1","BnjANvTzd","0.0759195","0.92408"
"6039c312c249000095007da6","1","CufPuoB4N","0.27443","0.72557"
"6039c312c249000095007da7","1","z0MybrNze","0.0140334","0.985967"
"6039c312c249000095007da8","-1","FlspxEY0P","0.992221","0.0077787"
"6039c312c249000095007da9","-1","ywbwhqtZb","0.795581","0.204419"
"6039c312c249000095007daa","1","BBLQGrsNI","0.133869","0.866131"
"6039c312c249000095007dab","0","AChFfuCvp","0.542389","0.457611"
"6039c312c249000095007dac","-1","HuHH5871X","0.983811","0.0161885"
"6039c312c249000095007dad","-1","yCqNUBHDM","0.875879","0.124121"
"6039c312c249000095007dae","1","F9quuA6uj","0.292443","0.707557"
"6039c312c249000095007daf","-1","IytQFcFmm","0.999998","1.88226e-06"
"6039c312c249000095007db0","1","zF1AZ5KKO","0.00143477","0.998565"
"6039c312c249000095007db1","-1","EcUggqSXt","0.998895","0.00110516"
"6039c312c249000095007db2","1","GzMLrE066","0.0978502","0.90215"
"6039c312c249000095007db3","1","CinMzmKXS","0.396346","0.603654"
"6039c312c249000095007db4","-1","FiJAvjlIR","0.904468","0.0955325"
"6039c312c249000095007db5","1","DEA0EE89N","0.0322034","0.967797"
"6039c312c249000095007db6","0","zdyiYoQFr","0.520921","0.479079"
"6039c312c249000095007db7","1","yBo2p5QzG","0.00120764","0.998792"
"6039c312c249000095007db8","-1","zkX5OhThl","0.753082","0.246918"
"6039c312c249000095007db9","-1","zu6OI0u88","0.996348","0.00365211"
"6039c312c249000095007dba","-1","H8ZI4FLbV","0.997473","0.00252729"
"6039c312c249000095007dbb","-1","JgHfhDvPC","0.999968","3.20204e-05"
"6039c312c249000095007dbc","-1","yzxB2cBVY","0.984217","0.0157833"
"6039c312c249000095007dbd","-1","zvrXd2GuS","0.997834","0.00216595"
"6039c312c249000095007dbe","-1","Cc8wrjp6v","0.784126","0.215874"
"6039c312c249000095007dbf","-1","yBSUYFOBC","0.936943","0.063057"
"6039c312c249000095007dc0","-1","IcfVzoRs8","0.999316","0.000684398"
"6039c312c249000095007dc1","1","B7aPmfxTK","0.115562","0.884438"
"6039c312c249000095007dc2","-1","zoD1xxbyK","0.81156","0.18844"
"6039c312c249000095007dc3","1","DvjT4wHI8","0.215894","0.784106"
"6039c312c249000095007dc4","1","C3YSNqoqO","0.171816","0.828184"
"6039c312c249000095007dc5","1","C3VXYuCWP","0.26409","0.73591"
"6039c312c249000095007dc6","1","CiexFuB4p","0.208621","0.791379"
"6039c312c249000095007dc7","-1","B6fbJwLEE","0.924342","0.0756576"
